ID;ARTICLE;NAME;BRAND;MODEL;QUANTITY;PRICE;Ширина;Диаметр;KOL_VO_KREPEZHNYKH_OTVERSTIY;PCD;PCD2;ET;DIA;LZ2;WHEEL_TYPE;COLOR;SHOP_LENGTH;SHOP_WIDTH;SHOP_HEIGHT;SHOP_WEIGHT;CATEGORY;Код поставщика;Год производства;Товар SALE;Срок доставки;Расшифровка цвета;Артикул поставщика;Изображение ММ 1;Изображение ММ 1_SHA1;PRODUCT_IMAGE;PRODUCT_IMAGE_SHA1;WAREHOUSE_ID;WAREHOUSE_NAME
w618406;WHS525306;Скад LeMans 7x16 4*108 ET32 DIA65.1 Черный бархат Литой;Скад;LeMans;4;9934.00;7;16;4;108;;32;65.1;;Литой;Черный бархат;410;410;180;10000;легковые;WHS525306;;;0;Черный и комбинации;WHS525306;https://lk.selectyre.ru/media/wheels/big/skad/lemans_32494.jpg;813fe052ab5d11a18554b36ba03bab0dd80210ed;https://lk.selectyre.ru/media/wheels/big/skad/lemans_32494.jpg;813fe052ab5d11a18554b36ba03bab0dd80210ed;fortochki_novosibirsk;Новосибирск
w618465;WHS522473;RST R197 6.5x17 5*108 ET40 DIA65.1 Silver Литой;RST;R197;4;10249.00;6.5;17;5;108;;40;65.1;;Литой;Silver;440;440;170;11000;легковые;WHS522473;;;0;Серебристый;WHS522473;https://lk.selectyre.ru/media/wheels/big/rst/r197_66654.jpg;4a37e5cebf2f4cd1581e1217b3404c837677e7ad;https://lk.selectyre.ru/media/wheels/big/rst/r197_66654.jpg;4a37e5cebf2f4cd1581e1217b3404c837677e7ad;fortochki_novosibirsk;Новосибирск
w618470;WHS524615;RST R002 8.5x20 5*120 ET30 DIA66.1 Silver Литой;RST;R002;4;16837.00;8.5;20;5;120;;30;66.1;;Литой;Silver;510;510;220;17000;легковые;WHS524615;;;0;Серебристый;WHS524615;https://lk.selectyre.ru/media/wheels/big/rst/r002_71249.jpg;533f9cc14fdab587ec0dcdfb1e4935658d15a5d8;https://lk.selectyre.ru/media/wheels/big/rst/r002_71249.jpg;533f9cc14fdab587ec0dcdfb1e4935658d15a5d8;fortochki_novosibirsk;Новосибирск
w618474;WHS522145;RST R197 6.5x17 5*114.3 ET40 DIA64.1 BD Литой;RST;R197;4;10543.00;6.5;17;5;114.3;;40;64.1;;Литой;BD;440;440;170;11000;легковые;WHS522145;;;0;Черный и комбинации;WHS522145;https://lk.selectyre.ru/media/wheels/big/rst/r197_61999.jpg;c309895533cc868b8e96c0d109ab08e6882edfdd;https://lk.selectyre.ru/media/wheels/big/rst/r197_61999.jpg;c309895533cc868b8e96c0d109ab08e6882edfdd;fortochki_novosibirsk;Новосибирск
w618476;WHS530704;RST R197 6.5x17 5*108 ET40 DIA65.1 BD Литой;RST;R197;4;10543.00;6.5;17;5;108;;40;65.1;;Литой;BD;440;440;170;11000;легковые;WHS530704;;;0;Черный и комбинации;WHS530704;https://lk.selectyre.ru/media/wheels/big/rst/r197_61999.jpg;c309895533cc868b8e96c0d109ab08e6882edfdd;https://lk.selectyre.ru/media/wheels/big/rst/r197_61999.jpg;c309895533cc868b8e96c0d109ab08e6882edfdd;fortochki_novosibirsk;Новосибирск
w618489;166780;RST R002 8.5x20 5*114.3 ET45 DIA67.1 Silver Литой;RST;R002;4;16837.00;8.5;20;5;114.3;;45;67.1;;Литой;Silver;510;510;220;17000;легковые;КА-00061970;;;0;Серебристый;КА-00061970;https://lk.selectyre.ru/media/wheels/big/rst/r002_71249.jpg;533f9cc14fdab587ec0dcdfb1e4935658d15a5d8;https://lk.selectyre.ru/media/wheels/big/rst/r002_71249.jpg;533f9cc14fdab587ec0dcdfb1e4935658d15a5d8;zapaska_novosibirsk;Новосибирск
w618492;WHS511396;RST R002 8.5x20 5*114.3 ET45 DIA67.1 BD Литой;RST;R002;4;17154.00;8.5;20;5;114.3;;45;67.1;;Литой;BD;510;510;220;17000;легковые;WHS511396;;;0;Черный и комбинации;WHS511396;;;;;fortochki_novosibirsk;Новосибирск
w618497;WHS525082;RST R228 8x18 5*114.3 ET50 DIA60.1 BL Литой;RST;R228;4;12419.00;8;18;5;114.3;;50;60.1;;Литой;BL;460;460;200;13000;легковые;WHS525082;;;0;Черный и комбинации;WHS525082;https://lk.selectyre.ru/media/wheels/big/rst/r228_77913.jpg;07c34acd64fa1a53ef31d133a4acf3ef683782fe;https://lk.selectyre.ru/media/wheels/big/rst/r228_77913.jpg;07c34acd64fa1a53ef31d133a4acf3ef683782fe;fortochki_novosibirsk;Новосибирск
w618498;WHS525222;RST R228 8x18 5*120 ET50 DIA65.1 BL Литой;RST;R228;4;12419.00;8;18;5;120;;50;65.1;;Литой;BL;460;460;200;13000;легковые;WHS525222;;;0;Черный и комбинации;WHS525222;https://lk.selectyre.ru/media/wheels/big/rst/r228_77913.jpg;07c34acd64fa1a53ef31d133a4acf3ef683782fe;https://lk.selectyre.ru/media/wheels/big/rst/r228_77913.jpg;07c34acd64fa1a53ef31d133a4acf3ef683782fe;fortochki_novosibirsk;Новосибирск
w618499;WHS525312;RST R208 6.5x18 5*108 ET33 DIA60.1 BD Литой;RST;R208;4;11967.00;6.5;18;5;108;;33;60.1;;Литой;BD;460;460;170;13000;легковые;WHS525312;;;0;Черный и комбинации;WHS525312;https://lk.selectyre.ru/media/wheels/big/rst/r208_11071.jpg;03a56170726d4c265d2425c0f06f5c3b77d23092;https://lk.selectyre.ru/media/wheels/big/rst/r208_11071.jpg;03a56170726d4c265d2425c0f06f5c3b77d23092;fortochki_novosibirsk;Новосибирск
w618501;WHS525314;RST R208 6.5x18 5*114.3 ET37 DIA66.6 BD Литой;RST;R208;4;11967.00;6.5;18;5;114.3;;37;66.6;;Литой;BD;460;460;170;13000;легковые;WHS525314;;;0;Черный и комбинации;WHS525314;https://lk.selectyre.ru/media/wheels/big/rst/r208_11071.jpg;03a56170726d4c265d2425c0f06f5c3b77d23092;https://lk.selectyre.ru/media/wheels/big/rst/r208_11071.jpg;03a56170726d4c265d2425c0f06f5c3b77d23092;fortochki_novosibirsk;Новосибирск
w618518;WHS521253;RST R188 7x18 5*114.3 ET37 DIA66.6 BD Литой;RST;R188;8;12622.00;7;18;5;114.3;;37;66.6;;Литой;BD;460;460;180;13000;легковые;WHS521253;;;0;Черный и комбинации;WHS521253;https://lk.selectyre.ru/media/wheels/big/rst/r188_57008.jpg;39e6c9a369c210dd4d64d2b6312041fe2a575bc6;https://lk.selectyre.ru/media/wheels/big/rst/r188_57008.jpg;39e6c9a369c210dd4d64d2b6312041fe2a575bc6;fortochki_novosibirsk;Новосибирск
w618519;WHS521271;RST R188 7x18 5*114.3 ET37 DIA66.6 BL Литой;RST;R188;4;12317.00;7;18;5;114.3;;37;66.6;;Литой;BL;460;460;180;13000;легковые;WHS521271;;;0;Черный и комбинации;WHS521271;https://lk.selectyre.ru/media/wheels/big/rst/r188_53124.jpg;5b6b1ceec53cba0be7a7b9fc41e1db96dace370b;https://lk.selectyre.ru/media/wheels/big/rst/r188_53124.jpg;5b6b1ceec53cba0be7a7b9fc41e1db96dace370b;fortochki_novosibirsk;Новосибирск
w618793;WHS525387;Khomen KHW 1905 7.5x19 5*100 ET28 DIA57.1 Gray-FP Литой;Khomen;KHW 1905;4;16334.00;7.5;19;5;100;;28;57.1;;Литой;Gray-FP;490;490;190;15000;легковые;WHS525387;;;0;Серый;WHS525387;https://lk.selectyre.ru/media/wheels/big/khomen/khw-1905_71003.jpg;c31f4227a656c23a3f2b1a852916e26ec93f89c9;https://lk.selectyre.ru/media/wheels/big/khomen/khw-1905_71003.jpg;c31f4227a656c23a3f2b1a852916e26ec93f89c9;fortochki_novosibirsk;Новосибирск
w618795;WHS525420;Khomen KHW 1709 7x17 5*108 ET45 DIA60.1 Gray Литой;Khomen;KHW 1709;4;10487.00;7;17;5;108;;45;60.1;;Литой;Gray;440;440;180;11000;легковые;WHS525420;;;0;Серый;WHS525420;https://lk.selectyre.ru/media/wheels/big/khomen/knw-1709_42774.jpg;7039f6195cf45c1cd8e31ca7afea6f376211d028;https://lk.selectyre.ru/media/wheels/big/khomen/knw-1709_42774.jpg;7039f6195cf45c1cd8e31ca7afea6f376211d028;fortochki_novosibirsk;Новосибирск
w618802;WHS512395;Cross Street CR-25 6.5x16 5*139.7 ET35 DIA98.6 MB Литой;Cross Street;CR-25;4;9440.00;6.5;16;5;139.7;;35;98.6;;Литой;MB;410;410;170;10000;легковые;WHS512395;;;0;Черный и комбинации;WHS512395;;;;;fortochki_novosibirsk;Новосибирск
w618874;80134;K&K Вудроф 7x18 5*114.3 ET48 DIA56.1 Кварц Литой;K&K;Вудроф;4;13029.00;7;18;5;114.3;;48;56.1;;Литой;Кварц;460;460;180;13000;легковые;КА-00053253;;;0;Серый;КА-00053253;https://lk.selectyre.ru/media/wheels/big/kk/vudrof_69655.jpg;5428ed24be6f1412738354218f18dc520abac4ca;https://lk.selectyre.ru/media/wheels/big/kk/vudrof_69655.jpg;5428ed24be6f1412738354218f18dc520abac4ca;zapaska_novosibirsk;Новосибирск
w618894;WHS525400;Khomen KHW 1704 7x17 5*108 ET50 DIA63.3 Black-FP Литой;Khomen;KHW 1704;4;11244.00;7;17;5;108;;50;63.3;;Литой;Black-FP;440;440;180;11000;легковые;WHS525400;;;0;Черный и комбинации;WHS525400;https://lk.selectyre.ru/media/wheels/big/khomen/knw-1704_25044.png;d6e215335c28bb33d8e5f7fdf4949a0cc81e985c;https://lk.selectyre.ru/media/wheels/big/khomen/knw-1704_25044.png;d6e215335c28bb33d8e5f7fdf4949a0cc81e985c;fortochki_novosibirsk;Новосибирск
w618926;Удал0020435;Race Ready CSS3199 6.5x16 5*114.3 ET45 DIA67.1 MK Литой;Race Ready;CSS3199;4;11131.00;6.5;16;5;114.3;;45;67.1;;Литой;MK;410;410;170;10000;легковые;КА-00041649;;;0;Серый;КА-00041649;https://lk.selectyre.ru/media/wheels/big/race-ready/css3199_67704.jpg;a5196e23a9559a492828f88630338609da939cd8;https://lk.selectyre.ru/media/wheels/big/race-ready/css3199_67704.jpg;a5196e23a9559a492828f88630338609da939cd8;zapaska_novosibirsk;Новосибирск
w618928;;Race Ready CSSD2853 6.5x15 4*100 ET40 DIA60.1 B-P Литой;Race Ready;CSSD2853;4;9769.00;6.5;15;4;100;;40;60.1;;Литой;B-P;390;390;170;8000;легковые;КА-00055938;;;0;Черный и комбинации;КА-00055938;https://lk.selectyre.ru/media/wheels/big/race-ready/cssd2853_31800.jpg;02f33ca48770c4d1ac2b19fe98963a03ef7738f9;https://lk.selectyre.ru/media/wheels/big/race-ready/cssd2853_31800.jpg;02f33ca48770c4d1ac2b19fe98963a03ef7738f9;zapaska_novosibirsk;Новосибирск
w618929;;Race Ready CSSYA5641 8.5x20 5*114.3 ET35 DIA67.1 B-P Литой;Race Ready;CSSYA5641;4;23922.00;8.5;20;5;114.3;;35;67.1;;Литой;B-P;510;510;220;17000;легковые;КА-00055944;;;0;Черный и комбинации;КА-00055944;https://lk.selectyre.ru/media/wheels/big/race-ready/cssya5641_95868.jpg;745b66446d215f607cfd6ff630c212e6c136dee1;https://lk.selectyre.ru/media/wheels/big/race-ready/cssya5641_95868.jpg;745b66446d215f607cfd6ff630c212e6c136dee1;zapaska_novosibirsk;Новосибирск
w618935;WHS524670;Khomen KHW 1610 6.5x16 5*114.3 ET43 DIA67.1 Black Литой;Khomen;KHW 1610;4;8345.00;6.5;16;5;114.3;;43;67.1;;Литой;Black;410;410;170;10000;легковые;WHS524670;;;0;Черный и комбинации;WHS524670;https://lk.selectyre.ru/media/wheels/big/khomen/khw-1610_87878.jpg;c55f10d69017ffcf168f012419000f6e57889cd1;https://lk.selectyre.ru/media/wheels/big/khomen/khw-1610_87878.jpg;c55f10d69017ffcf168f012419000f6e57889cd1;fortochki_novosibirsk;Новосибирск
w618985;82779;Скад КР015 7.5x19 5*108 ET38 DIA60.1 Elite silver Литой;Скад;КР015;4;19866.00;7.5;19;5;108;;38;60.1;;Литой;Elite silver;490;490;190;15000;легковые;КА-00052061;;;0;Серебристый;КА-00052061;https://lk.selectyre.ru/media/wheels/big/skad/kr015_29229.jpg;cf27734e761bd30d71b00b794bcf52f79d4e4d05;https://lk.selectyre.ru/media/wheels/big/skad/kr015_29229.jpg;cf27734e761bd30d71b00b794bcf52f79d4e4d05;zapaska_novosibirsk;Новосибирск
w618986;4401327;Скад KL-1069 7x18 5*114.3 ET50 DIA60.1 Графит Литой;Скад;KL-1069;4;13029.00;7;18;5;114.3;;50;60.1;;Литой;Графит;460;460;180;13000;легковые;КА-00052086;;;0;Серый;КА-00052086;https://lk.selectyre.ru/media/wheels/big/skad/kl-1069_95146.jpg;f2edee6ef13327b64aa518a4b77c4a54a291aa4f;https://lk.selectyre.ru/media/wheels/big/skad/kl-1069_95146.jpg;f2edee6ef13327b64aa518a4b77c4a54a291aa4f;zapaska_novosibirsk;Новосибирск
w619151;;Race Ready CSS3940 6x14 4*100 ET35 DIA60.1 MK Литой;Race Ready;CSS3940;4;8215.00;6;14;4;100;;35;60.1;;Литой;MK;360;360;150;6500;легковые;КА-00059114;;;0;Серый;КА-00059114;https://lk.selectyre.ru/media/wheels/big/race-ready/css3940_65368.jpg;8397987ae1e23bc989d7dc0637723019fa9bde0a;https://lk.selectyre.ru/media/wheels/big/race-ready/css3940_65368.jpg;8397987ae1e23bc989d7dc0637723019fa9bde0a;zapaska_novosibirsk;Новосибирск
w619154;;Race Ready CSSD2853 6x14 4*98 ET35 DIA58.6 B-P Литой;Race Ready;CSSD2853;4;8214.00;6;14;4;98;;35;58.6;;Литой;B-P;360;360;150;6500;легковые;КА-00059118;;;0;Черный и комбинации;КА-00059118;https://lk.selectyre.ru/media/wheels/big/race-ready/cssd2853_31800.jpg;02f33ca48770c4d1ac2b19fe98963a03ef7738f9;https://lk.selectyre.ru/media/wheels/big/race-ready/cssd2853_31800.jpg;02f33ca48770c4d1ac2b19fe98963a03ef7738f9;zapaska_novosibirsk;Новосибирск
w619161;WHS525482;Khomen KHW 1802 7x18 5*108 ET33 DIA60.1 Black Литой;Khomen;KHW 1802;4;11978.00;7;18;5;108;;33;60.1;;Литой;Black;460;460;180;13000;легковые;WHS525482;;;0;Черный и комбинации;WHS525482;https://lk.selectyre.ru/media/wheels/big/khomen/khw-1802_11256.jpg;4fb256b1a06d6d871c083589036ef0f551e668cd;https://lk.selectyre.ru/media/wheels/big/khomen/khw-1802_11256.jpg;4fb256b1a06d6d871c083589036ef0f551e668cd;fortochki_novosibirsk;Новосибирск
w619173;;Race Ready CSSYA5647 8x18 5*108 ET33 DIA60.1 B-LP/M Литой;Race Ready;CSSYA5647;4;17024.00;8;18;5;108;;33;60.1;;Литой;B-LP/M;460;460;200;13000;легковые;КА-00064046;;;0;Черный и комбинации;КА-00064046;https://lk.selectyre.ru/media/wheels/big/race-ready/cssya5647_78992.jpg;2262553feb64b03b02a9c963d4dd229ee9ac8b66;https://lk.selectyre.ru/media/wheels/big/race-ready/cssya5647_78992.jpg;2262553feb64b03b02a9c963d4dd229ee9ac8b66;zapaska_novosibirsk;Новосибирск
w619175;;Race Ready CSSYA8522 8x19 5*108 ET36 DIA65.1 B-P Литой;Race Ready;CSSYA8522;4;20007.00;8;19;5;108;;36;65.1;;Литой;B-P;490;490;200;15000;легковые;КА-00055946;;;0;Черный и комбинации;КА-00055946;https://lk.selectyre.ru/media/wheels/big/race-ready/cssya8522_85094.jpg;6e08a00c50ae3e78a285df4d04a273f7e790fb43;https://lk.selectyre.ru/media/wheels/big/race-ready/cssya8522_85094.jpg;6e08a00c50ae3e78a285df4d04a273f7e790fb43;zapaska_novosibirsk;Новосибирск
w619180;76946;Скад КР015 7.5x19 5*114.3 ET49.5 DIA67.1 Elite silver Литой;Скад;КР015;4;19866.00;7.5;19;5;114.3;;49.5;67.1;;Литой;Elite silver;490;490;190;15000;легковые;КА-00044396;;;0;Серебристый;КА-00044396;https://lk.selectyre.ru/media/wheels/big/skad/kr015_29229.jpg;cf27734e761bd30d71b00b794bcf52f79d4e4d05;https://lk.selectyre.ru/media/wheels/big/skad/kr015_29229.jpg;cf27734e761bd30d71b00b794bcf52f79d4e4d05;zapaska_novosibirsk;Новосибирск
w619476;78534;K&K Джемини 6x15 4*108 ET38 DIA67.1 Кварц Литой;K&K;Джемини;4;8656.00;6;15;4;108;;38;67.1;;Литой;Кварц;390;390;150;8000;легковые;КА-00061871;;;0;Серый;КА-00061871;https://lk.selectyre.ru/media/wheels/big/kk/dzhemini_74381.jpg;91d282030b368df6f91516a2b543ede8a518ca84;https://lk.selectyre.ru/media/wheels/big/kk/dzhemini_74381.jpg;91d282030b368df6f91516a2b543ede8a518ca84;zapaska_novosibirsk;Новосибирск
w619537;WHS524203;RST R238 8x18 6*139.7 ET42 DIA75.1 BL Литой;RST;R238;4;12487.00;8;18;6;139.7;;42;75.1;;Литой;BL;460;460;200;13000;легковые;WHS524203;;;0;Черный и комбинации;WHS524203;https://lk.selectyre.ru/media/wheels/big/rst/r238_23367.jpg;0f92de5ab5b3f92797f04a24492e4ab054cc519f;https://lk.selectyre.ru/media/wheels/big/rst/r238_23367.jpg;0f92de5ab5b3f92797f04a24492e4ab054cc519f;fortochki_novosibirsk;Новосибирск
w619540;WHS521244;RST R188 7x18 5*108 ET36 DIA65.1 BD Литой;RST;R188;8;12622.00;7;18;5;108;;36;65.1;;Литой;BD;460;460;180;13000;легковые;WHS521244;;;0;Черный и комбинации;WHS521244;https://lk.selectyre.ru/media/wheels/big/rst/r188_57008.jpg;39e6c9a369c210dd4d64d2b6312041fe2a575bc6;https://lk.selectyre.ru/media/wheels/big/rst/r188_57008.jpg;39e6c9a369c210dd4d64d2b6312041fe2a575bc6;fortochki_novosibirsk;Новосибирск
w619542;;Race Ready CSSD2853 8x18 5*114.3 ET45 DIA67.1 B-P Литой;Race Ready;CSSD2853;4;16142.00;8;18;5;114.3;;45;67.1;;Литой;B-P;460;460;200;13000;легковые;КА-00044352;;;0;Черный и комбинации;КА-00044352;https://lk.selectyre.ru/media/wheels/big/race-ready/cssd2853_31800.jpg;02f33ca48770c4d1ac2b19fe98963a03ef7738f9;https://lk.selectyre.ru/media/wheels/big/race-ready/cssd2853_31800.jpg;02f33ca48770c4d1ac2b19fe98963a03ef7738f9;zapaska_novosibirsk;Новосибирск
w619545;;Race Ready CSSD2795 7x16 4*100 ET42 DIA60.1 B-LP Литой;Race Ready;CSSD2795;4;10508.00;7;16;4;100;;42;60.1;;Литой;B-LP;410;410;180;10000;легковые;7328975;;;0;Черный и комбинации;7328975;;;;;brineks_novosibirsk;Новосибирск
w619547;;Race Ready CSSD2853 7.5x17 5*114.3 ET45 DIA67.1 B-P Литой;Race Ready;CSSD2853;8;13136.00;7.5;17;5;114.3;;45;67.1;;Литой;B-P;440;440;190;11000;легковые;КА-00044351;;;0;Черный и комбинации;КА-00044351;https://lk.selectyre.ru/media/wheels/big/race-ready/cssd2853_31800.jpg;02f33ca48770c4d1ac2b19fe98963a03ef7738f9;https://lk.selectyre.ru/media/wheels/big/race-ready/cssd2853_31800.jpg;02f33ca48770c4d1ac2b19fe98963a03ef7738f9;zapaska_novosibirsk;Новосибирск
w619566;WHS521243;RST R188 7x18 5*108 ET33 DIA60.1 BD Литой;RST;R188;8;12622.00;7;18;5;108;;33;60.1;;Литой;BD;460;460;180;13000;легковые;WHS521243;;;0;Черный и комбинации;WHS521243;https://lk.selectyre.ru/media/wheels/big/rst/r188_57008.jpg;39e6c9a369c210dd4d64d2b6312041fe2a575bc6;https://lk.selectyre.ru/media/wheels/big/rst/r188_57008.jpg;39e6c9a369c210dd4d64d2b6312041fe2a575bc6;fortochki_novosibirsk;Новосибирск
w619567;WHS525391;RST R198 6.5x18 5*114.3 ET37 DIA66.6 BD Литой;RST;R198;7;12374.00;6.5;18;5;114.3;;37;66.6;;Литой;BD;460;460;170;13000;легковые;WHS525391;;;0;Черный и комбинации;WHS525391;https://lk.selectyre.ru/media/wheels/big/rst/r198_75054.jpg;da4da0b294b015cd1c7ed079313f4b3d8ac3b2a0;https://lk.selectyre.ru/media/wheels/big/rst/r198_75054.jpg;da4da0b294b015cd1c7ed079313f4b3d8ac3b2a0;fortochki_novosibirsk;Новосибирск
w619568;WHS525423;RST R198 6.5x18 5*108 ET33 DIA60.1 BL Литой;RST;R198;4;12069.00;6.5;18;5;108;;33;60.1;;Литой;BL;460;460;170;13000;легковые;WHS525423;;;0;Черный и комбинации;WHS525423;https://lk.selectyre.ru/media/wheels/big/rst/r198_69718.jpg;ca9e4d82c03219cdfe3400faf2fe0b8ca22203d9;https://lk.selectyre.ru/media/wheels/big/rst/r198_69718.jpg;ca9e4d82c03219cdfe3400faf2fe0b8ca22203d9;fortochki_novosibirsk;Новосибирск
w619570;WHS521251;RST R188 7x18 5*108 ET33 DIA60.1 BL Литой;RST;R188;4;12317.00;7;18;5;108;;33;60.1;;Литой;BL;460;460;180;13000;легковые;WHS521251;;;0;Черный и комбинации;WHS521251;https://lk.selectyre.ru/media/wheels/big/rst/r188_53124.jpg;5b6b1ceec53cba0be7a7b9fc41e1db96dace370b;https://lk.selectyre.ru/media/wheels/big/rst/r188_53124.jpg;5b6b1ceec53cba0be7a7b9fc41e1db96dace370b;fortochki_novosibirsk;Новосибирск
w619571;WHS524041;RST R238 8x18 6*139.7 ET42 DIA75.1 BD Литой;RST;R238;8;12837.00;8;18;6;139.7;;42;75.1;;Литой;BD;460;460;200;13000;легковые;WHS524041;;;0;Черный и комбинации;WHS524041;https://lk.selectyre.ru/media/wheels/big/rst/r238_76463.jpg;aa8ee743de082d850330a5e5462ec81fd869de88;https://lk.selectyre.ru/media/wheels/big/rst/r238_76463.jpg;aa8ee743de082d850330a5e5462ec81fd869de88;fortochki_novosibirsk;Новосибирск
w619573;WHS524040;RST R238 8x18 6*139.7 ET42 DIA100.1 Silver Литой;RST;R238;8;12487.00;8;18;6;139.7;;42;100.1;;Литой;Silver;460;460;200;13000;легковые;WHS524040;;;0;Серебристый;WHS524040;https://lk.selectyre.ru/media/wheels/big/rst/r238_31035.jpg;b94c9b1afafe994b731810434b00f89ac341026a;https://lk.selectyre.ru/media/wheels/big/rst/r238_31035.jpg;b94c9b1afafe994b731810434b00f89ac341026a;fortochki_novosibirsk;Новосибирск
w619590;WHS525378;Khomen KHW 1907 7.5x19 5*108 ET36 DIA65.1 Black Литой;Khomen;KHW 1907;8;15549.00;7.5;19;5;108;;36;65.1;;Литой;Black;490;490;190;15000;легковые;WHS525378;;;0;Черный и комбинации;WHS525378;https://lk.selectyre.ru/media/wheels/big/khomen/khw-1907_52147.jpg;128ddc2244405c8b128f6129e658673d0ce24a2b;https://lk.selectyre.ru/media/wheels/big/khomen/khw-1907_52147.jpg;128ddc2244405c8b128f6129e658673d0ce24a2b;fortochki_novosibirsk;Новосибирск
